""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"regulation"	"trait"
"hsa-miR-5685"	1.85410504501694	-0.896764709364534	0.854139280140544	-1.04990454158364	0.293762003321494	0.468435083797145	"none"	"T22D"
"hsa-miR-3120-3p"	11.4533693287506	-0.199987194030447	0.191035145017735	-1.04686074393212	0.295163809546853	0.469725531286671	"none"	"T22D"
"hsa-miR-4780"	6.00312387798366	-0.434293000553982	0.415555292799368	-1.04509076909691	0.295981019976971	0.469924659152837	"none"	"T22D"
"hsa-miR-6514-3p"	1.62131578344614	-0.811386479680734	0.776350432464641	-1.04512916558166	0.295963275982162	0.469924659152837	"none"	"T22D"
"hsa-miR-6886-3p"	6.08359908099142	-0.442638144521712	0.423232218929932	-1.04585172093194	0.295629497501185	0.469924659152837	"none"	"T22D"
"hsa-miR-505-3p"	33.7991834738114	-0.14511146176221	0.139812009697828	-1.03790412623233	0.299314692340805	0.474847374064034	"none"	"T22D"
"hsa-miR-3141"	11.8827331699202	0.188352822670096	0.181665635675759	1.03681041254424	0.299824221884493	0.475285556403668	"none"	"T22D"
"hsa-miR-4298"	3.89510043033666	-0.436836702066462	0.422707705858419	-1.03342497903924	0.301405061841359	0.477419992978887	"none"	"T22D"
"hsa-miR-329-3p"	15.7563849322211	-0.227314935132399	0.220717828745863	-1.0298893225981	0.30306196355723	0.479299083669314	"none"	"T22D"
"hsa-miR-4752"	1.57789846832391	-0.82612635161862	0.802068236166989	-1.02999509813105	0.303012306654717	0.479299083669314	"none"	"T22D"
"hsa-miR-3614-5p"	5.46989067815835	-0.446897471295422	0.434967173090218	-1.02742804271974	0.304218952405556	0.480349516951086	"none"	"T22D"
"hsa-miR-7111-3p"	1.89741210136844	-0.834643704720827	0.812722845552434	-1.02697212129369	0.30443359174465	0.480349516951086	"none"	"T22D"
"hsa-miR-767-5p"	5.15267127379752	0.482105824607817	0.469065113302878	1.02780149479272	0.30404321299625	0.480349516951086	"none"	"T22D"
"hsa-miR-6814-3p"	1.89107624342483	-0.808270974634596	0.787782337676898	-1.02600799228137	0.304887816825035	0.480693872192411	"none"	"T22D"
"hsa-miR-4772-5p"	1.15910597451872	-0.810507275667997	0.792655301572938	-1.02252173682512	0.306534030059432	0.482915560116831	"none"	"T22D"
"hsa-miR-4772-3p"	1.52260157393837	-0.849523844697091	0.832726004075659	-1.02017211008089	0.307646842311347	0.484294140485483	"none"	"T22D"
"hsa-miR-3133"	6.6933840360226	-0.229222508044139	0.225196806875381	-1.01787636878433	0.308736713214671	0.485634505651185	"none"	"T22D"
"hsa-miR-627-5p"	4.19967349091282	-0.384249665774741	0.37772165039596	-1.01728260842856	0.309019007597324	0.485703486478201	"none"	"T22D"
"hsa-miR-8065"	5.49940158366422	0.448553196665445	0.442039725140535	1.01473503659165	0.310232148006693	0.487234298758391	"none"	"T22D"
"hsa-miR-337-5p"	29.7645679540639	-0.289228594036701	0.285558613979851	-1.0128519325882	0.311130890715797	0.488269356231185	"none"	"T22D"
"hsa-miR-200c-5p"	1.68484229683496	-0.813820501278503	0.805365284794462	-1.01049861056055	0.312256464779022	0.488983415241225	"none"	"T22D"
"hsa-miR-4523"	2.25913664281575	-0.777597029735934	0.768872826000977	-1.01134674479307	0.311850500475155	0.488983415241225	"none"	"T22D"
"hsa-miR-4769-3p"	8.08201399235766	-0.266345618568169	0.263605422189121	-1.01039506834227	0.312306049695058	0.488983415241225	"none"	"T22D"
"hsa-miR-8058"	4.49675428202959	-0.438529072080475	0.435686393036848	-1.00652459909022	0.314163284640719	0.491513525970157	"none"	"T22D"
"hsa-miR-369-5p"	59.6954968339326	-0.287329234183682	0.285912258776564	-1.00495597989811	0.314918046966552	0.492316240729752	"none"	"T22D"
"hsa-miR-1294"	47.6758098058401	-0.219439589361201	0.218857947573029	-1.00265762241957	0.316026083244983	0.493123824411824	"none"	"T22D"
"hsa-miR-17-3p"	35.1631151600246	0.252686615117388	0.251914226893852	1.00306607623182	0.315828981208929	0.493123824411824	"none"	"T22D"
"hsa-miR-4302"	6.25159394884899	-0.366240448197124	0.365371456856368	-1.00237837774257	0.316160881041651	0.493123824411824	"none"	"T22D"
"hsa_piR_020496/gb/DQ598175/Homo"	47.1385544849749	0.2914154331229	0.29206601052282	0.997772498762333	0.318389688639701	0.496220195684064	"none"	"T22D"
"hsa-miR-3944-3p"	0.336145951972143	1.63850999028663	1.64320631840571	0.997141972942487	0.31869560210981	0.496317233560919	"none"	"T22D"
"hsa-miR-4658"	2.8889107001635	-0.613560891623112	0.61566333322191	-0.996585079075938	0.318965951424116	0.496358780023625	"none"	"T22D"
"hsa-miR-5090"	2.34424136418543	-0.830063487005112	0.834875588007005	-0.994236145994662	0.320107914432295	0.497755589082889	"none"	"T22D"
"hsa-miR-6855-3p"	9.88750431239527	-0.262725879788712	0.26494387283914	-0.991628441802935	0.321378809700157	0.499350599053562	"none"	"T22D"
"hsa-miR-23b-5p"	12.593272467094	0.165530991700422	0.167182946008753	0.9901188826506	0.322116014895721	0.500114574956237	"none"	"T22D"
"hsa-miR-532-3p"	44.0111370695247	-0.17438575734938	0.176410356188034	-0.988523356097664	0.322896401617877	0.500944379356905	"none"	"T22D"
"hsa-miR-6073"	22.1354716973015	0.177669414391257	0.179847402734008	0.98788979818645	0.32320662230486	0.501044056038812	"none"	"T22D"
"hsa-miR-6828-5p"	2.02974547180184	-0.860801826410346	0.874138804067078	-0.984742723244089	0.324750461325259	0.503054516896998	"none"	"T22D"
"hsa-miR-146b-5p"	225.332270259679	-0.783539907455987	0.799269035274985	-0.980320609050509	0.326927884804833	0.506042630203225	"none"	"T22D"
"hsa-miR-106a-3p"	2.12906896770767	-0.805756036883873	0.823989510430335	-0.977871716428841	0.32813777537821	0.507529725471081	"none"	"T22D"
"hsa-miR-4713-3p"	2.15042439956339	-0.760320904006419	0.778585223655522	-0.976541656463308	0.328796115366284	0.508162129742883	"none"	"T22D"
"hsa-miR-134-5p"	323.946574359964	0.458489317566581	0.470426627732515	0.974624501543477	0.329746555353119	0.509244680253451	"none"	"T22D"
"hsa-miR-138-2-3p"	7.56104572634348	-0.279568858322353	0.287072291448935	-0.973862217461984	0.330124955748073	0.509350102625694	"none"	"T22D"
"hsa-miR-339-3p"	71.8913085198245	0.193585133084462	0.198961770123691	0.972976531944375	0.330564965965227	0.509350102625694	"none"	"T22D"
"hsa-miR-6124"	8.25095271474459	-0.271180899879972	0.278618206500641	-0.973306458633557	0.330401013434691	0.509350102625694	"none"	"T22D"
"hsa-miR-3191-5p"	7.38135722517343	-0.351618708075896	0.363817135341322	-0.966470993033404	0.333808554886796	0.513103821389042	"none"	"T22D"
"hsa-miR-4443"	2.9705519062761	0.51979899952435	0.538054676536431	0.96607096303001	0.334008673128065	0.513103821389042	"none"	"T22D"
"hsa-miR-4494"	1.51855728678343	-0.719818163412087	0.744507038658816	-0.966838627488057	0.333624710991824	0.513103821389042	"none"	"T22D"
"hsa-miR-4748"	9.64259212019958	-0.203399607860454	0.210514669817505	-0.966201586030945	0.333943319411145	0.513103821389042	"none"	"T22D"
"hsa-miR-3177-3p"	6.63226064555977	0.263584442727981	0.273415014677623	0.9640452373794	0.335023246346457	0.514274568807635	"none"	"T22D"
"hsa-miR-143-5p"	41.5673175267403	0.216539843221582	0.225935136585161	0.958415970594118	0.33785304513618	0.515972464049772	"none"	"T22D"
"hsa-miR-197-5p"	9.47854348391227	0.190998639138397	0.198734619147643	0.961073817725242	0.33651505319441	0.515972464049772	"none"	"T22D"
"hsa-miR-4538"	4.72124227837105	-0.331793512077349	0.346135880554019	-0.958564340530908	0.337778263998281	0.515972464049772	"none"	"T22D"
"hsa-miR-497-5p"	11.0599410745569	0.187759954541763	0.195747201204496	0.959196113080622	0.337459958234858	0.515972464049772	"none"	"T22D"
"hsa-miR-5708"	0.908018223872691	-0.771951595713003	0.805315660017439	-0.958570203013669	0.337775309419095	0.515972464049772	"none"	"T22D"
"hsa-miR-6084"	1.97361184817281	-0.762822192691048	0.794655949076643	-0.959940202520872	0.337085311191965	0.515972464049772	"none"	"T22D"
"hsa-miR-6803-5p"	4.34862207875074	-0.44930079321425	0.468843120039338	-0.958317983159381	0.337902438410602	0.515972464049772	"none"	"T22D"
"hsa-miR-581"	3.2089674562054	0.478943194564207	0.500055276095686	0.957780504394799	0.338173451933894	0.515999491827222	"none"	"T22D"
"hsa-miR-6511b-3p"	4.70412176249821	-0.319824635010563	0.335205173844113	-0.954116045831969	0.340024904754609	0.51843617588708	"none"	"T22D"
"hsa-miR-3165"	1.99648999425865	-0.730579299296909	0.767124338600435	-0.952360996171495	0.340913933197041	0.519402903457272	"none"	"T22D"
"hsa-miR-4728-3p"	1.53128143933457	-0.758318134911369	0.797055719251106	-0.951399151396675	0.341401790956678	0.519757435111175	"none"	"T22D"
"hsa-miR-4707-3p"	2.78746416266676	0.608543594209121	0.640425457389312	0.950217682928849	0.342001655414889	0.519893561253828	"none"	"T22D"
"hsa_piR_005076/gb/DQ577008/Homo"	24.2395456802822	-0.889174220440499	0.935523123656413	-0.950456699525754	0.34188024565726	0.519893561253828	"none"	"T22D"
"hsa-miR-7157-3p"	1.44720846532717	-0.792558233210305	0.836820235978901	-0.947106916317793	0.343584300769705	0.521909933383959	"none"	"T22D"
"hsa-miR-139-5p"	47.0905725866284	0.175101679053851	0.184994208186175	0.946525195413858	0.343880777611541	0.521971046195759	"none"	"T22D"
"hsa-miR-126-5p"	7.28934516386864	-0.227052008851639	0.240617716454119	-0.943621326798406	0.345363189964026	0.522343490863834	"none"	"T22D"
"hsa-miR-133a-3p"	41.5076931533554	0.348734032602382	0.368863777873208	0.945427698575094	0.344440566757355	0.522343490863834	"none"	"T22D"
"hsa-miR-4516"	5.88919612316522	-0.2610288061199	0.276421667453392	-0.944313839521689	0.345009295814064	0.522343490863834	"none"	"T22D"
"hsa-miR-4682"	1.91561936846585	-0.811874370381641	0.86046198222268	-0.943533110300201	0.345408287772992	0.522343490863834	"none"	"T22D"
"hsa-miR-99b-5p"	240.922194861417	-0.7267515335423	0.7695274418833	-0.944412757735693	0.344958764611655	0.522343490863834	"none"	"T22D"
"hsa-miR-29c-3p"	466.396205577331	0.491234573229342	0.522836280171072	0.93955716513898	0.347444756813463	0.524644158361025	"none"	"T22D"
"hsa-miR-6793-5p"	8.1126955337741	-0.222639935038468	0.2369544407374	-0.939589628899185	0.347428098090853	0.524644158361025	"none"	"T22D"
"hsa-miR-135a-5p"	2.61647611389557	0.534250745897873	0.569245793845019	0.938523835704135	0.347975273515135	0.524667381310385	"none"	"T22D"
"hsa-miR-335-5p"	323.904049798364	0.264585253903056	0.281820695269711	0.938842527692438	0.347811600492783	0.524667381310385	"none"	"T22D"
"hsa-miR-1238-5p"	0.27205470010887	1.43629833172364	1.53288137555191	0.936992486588537	0.348762422747242	0.524921523157948	"none"	"T22D"
"hsa-miR-454-3p"	346.785139739399	0.237047923323212	0.252915177124236	0.937262547936263	0.348623522809412	0.524921523157948	"none"	"T22D"
"hsa-miR-6868-5p"	1.40747431004651	-0.783179335078653	0.836111727033545	-0.936692202437236	0.34891690837303	0.524921523157948	"none"	"T22D"
"hsa-miR-6763-3p"	12.8850448332457	0.175057737007764	0.187013721743612	0.936068943902209	0.349237691658875	0.525016367460611	"none"	"T22D"
"hsa-miR-4268"	1.65221365721142	-0.736297258928224	0.788549656024367	-0.933736072678562	0.350440052585234	0.526435388728703	"none"	"T22D"
"hsa-miR-6741-3p"	13.3877006356797	-0.143718297012105	0.154261529455624	-0.931653520610576	0.351515614169761	0.527273421254641	"none"	"T22D"
"hsa-miR-6769a-5p"	1.86233918085581	-0.805738260263366	0.864541461386576	-0.931983364882351	0.351345122492638	0.527273421254641	"none"	"T22D"
"hsa_piR_001152/gb/DQ571500/Homo"	0.193389043443777	-1.67117455509395	1.79553724575947	-0.930737894210083	0.351989162672419	0.527595234999057	"none"	"T22D"
"hsa-miR-106a-5p"	54.8542233529818	0.197314259668158	0.212225205455859	0.92973998655969	0.352505725610465	0.527981002256263	"none"	"T22D"
"hsa-miR-103a-3p"	13.4132857204444	0.170931018776378	0.184439805363858	0.926757748627907	0.354052326608467	0.528409716722374	"none"	"T22D"
"hsa-miR-1237-5p"	2.27582907592893	-0.75750276398673	0.818506402362629	-0.925469564807543	0.354721708006309	0.528409716722374	"none"	"T22D"
"hsa-miR-132-5p"	7.55957317470488	-0.191514284157857	0.206998646699517	-0.925195827177859	0.354864053682606	0.528409716722374	"none"	"T22D"
"hsa-miR-323b-5p"	7.92784134856452	-0.263058305219154	0.284427242814856	-0.924870285334756	0.355033384884698	0.528409716722374	"none"	"T22D"
"hsa-miR-4514"	1.6536094607686	-0.734457497224067	0.790980698706216	-0.928540353039459	0.353127345813951	0.528409716722374	"none"	"T22D"
"hsa-miR-5089-3p"	25.7813401120054	0.148746489844603	0.160761888883273	0.925259654995757	0.354830859502139	0.528409716722374	"none"	"T22D"
"hsa-miR-5095"	1.87446991698896	-0.747044989905192	0.807885993208329	-0.924691102687	0.355126608833054	0.528409716722374	"none"	"T22D"
"hsa-miR-580-5p"	1.50413376157019	-0.690353183421807	0.743813534199374	-0.92812667648605	0.353341863349443	0.528409716722374	"none"	"T22D"
"hsa-miR-6833-3p"	3.69240937205704	0.431966722825238	0.465849737884151	0.927266214181409	0.353788331516799	0.528409716722374	"none"	"T22D"
"hsa-miR-4694-5p"	1.83386561910045	-0.770122233375461	0.835523846437816	-0.921723822316755	0.356672651297078	0.530322766928574	"none"	"T22D"
"hsa-miR-152-5p"	5.43103404718279	-0.299303685717813	0.324899279777404	-0.921219911361061	0.356935624732827	0.530326672196039	"none"	"T22D"
"hsa-miR-22-3p"	415.940701302558	0.235461174615686	0.256410515742956	0.9182976522372	0.358463056091326	0.531820280595798	"none"	"T22D"
"hsa_piR_010462/gb/DQ584096/Homo"	2.0223102514591	-0.845016229108104	0.920156237542862	-0.918339945577712	0.358440920570883	0.531820280595798	"none"	"T22D"
"hsa-miR-1183"	2.42104935087117	0.564230375861397	0.615230937908674	0.917103385241579	0.35908846732066	0.532171197597762	"none"	"T22D"
"hsa-miR-4740-3p"	2.05471735313171	-0.715954306291021	0.78088625275331	-0.916848393433298	0.359222089689211	0.532171197597762	"none"	"T22D"
"hsa-miR-193b-3p"	2.12422841346167	-0.70107287307116	0.766668623250439	-0.914440544206475	0.360485405832855	0.533654630582504	"none"	"T22D"
"hsa-let-7f-1-3p"	30.2166823291965	0.177062025474334	0.193858108858901	0.913358881485883	0.361053823790514	0.534107944125837	"none"	"T22D"
"hsa-miR-302d-5p"	1.41778916474994	-0.84710834356121	0.928776131913356	-0.912069458348479	0.361732154726371	0.534723076326283	"none"	"T22D"
"hsa-miR-548n"	4.07806043701435	-0.344317993110324	0.378408781012674	-0.909910156389292	0.362869893092087	0.536015933450748	"none"	"T22D"
"hsa-miR-486-3p"	14.658125074258	-0.205918857387538	0.226766251752235	-0.90806659190418	0.363843039836592	0.536834890216548	"none"	"T22D"
"hsa-miR-6125"	2.21234949505724	-0.69916492474124	0.770122877189191	-0.907861518532037	0.363951390961734	0.536834890216548	"none"	"T22D"
"hsa-miR-1273h-5p"	9.80852098625608	0.173188745432039	0.191171615161637	0.90593336926932	0.364971120817154	0.537630594097737	"none"	"T22D"
"hsa-miR-215-5p"	55.2034118026168	-0.178010372842937	0.196613672681708	-0.90538145396995	0.365263337491578	0.537630594097737	"none"	"T22D"
"hsa-miR-4273"	1.88329800920181	-0.665358606643251	0.734922714379977	-0.905345002439591	0.3652826422343	0.537630594097737	"none"	"T22D"
"hsa-let-7f-5p"	51.0399098163094	0.171769923774988	0.190304074950039	0.902607702016276	0.366734137373031	0.539377211428783	"none"	"T22D"
"hsa-miR-766-3p"	33.7658971560397	0.177297177002358	0.197034760194493	0.89982689768723	0.368212377813513	0.541160615877436	"none"	"T22D"
"hsa-miR-518d-3p"	2.19525978511329	-0.674315375917381	0.758099592254985	-0.889481253922871	0.373744493569175	0.548499663833148	"none"	"T22D"
"hsa-miR-6737-5p"	3.46716933768838	0.564378004288809	0.634428250855171	0.889585234465932	0.373688637524696	0.548499663833148	"none"	"T22D"
"hsa-miR-6502-3p"	1.70894472849079	-0.719078302155911	0.809344034371844	-0.888470504034801	0.374287715190737	0.548506529383835	"none"	"T22D"
"hsa-miR-6514-5p"	7.2826647100722	-0.186291001803025	0.209596647256488	-0.888807164816223	0.374106724608617	0.548506529383835	"none"	"T22D"
"hsa-miR-3663-3p"	15.4370701968269	0.447135378587936	0.50534214428578	0.884817115777847	0.37625527663842	0.549768396086158	"none"	"T22D"
"hsa-miR-454-5p"	36.9861005571355	0.143405172107192	0.162107179124222	0.884631839761407	0.376355228295529	0.549768396086158	"none"	"T22D"
"hsa-miR-6788-5p"	4.88693765709638	-0.409370793643443	0.462562223845473	-0.885006973202811	0.376152870425958	0.549768396086158	"none"	"T22D"
"hsa-miR-6854-3p"	1.48039593945385	-0.684936283201408	0.774493437667794	-0.884366800142211	0.376498238851346	0.549768396086158	"none"	"T22D"
"hsa_piR_013179/gb/DQ587866/Homo"	3.6979532651875	0.640288111858427	0.723805148179408	0.884613923331366	0.37636489461861	0.549768396086158	"none"	"T22D"
"hsa-miR-1270"	22.263190951934	-0.125191795590491	0.141912734985282	-0.882174496908076	0.377682451095092	0.550757028570574	"none"	"T22D"
"hsa-miR-3124-3p"	7.53169281613204	-0.320177955764841	0.363554672902675	-0.88068722431345	0.378487133518057	0.550757028570574	"none"	"T22D"
"hsa-miR-4724-3p"	1.43568773195641	-0.71838094529042	0.814698774780014	-0.881774917955902	0.377898537927059	0.550757028570574	"none"	"T22D"
"hsa-miR-615-3p"	12.983003551304	-0.251606293121167	0.285717122787548	-0.880613281648698	0.378527167402457	0.550757028570574	"none"	"T22D"
"hsa-miR-942-5p"	98.6250816952184	0.117016290211182	0.132857975055283	0.880762258814277	0.378446511158993	0.550757028570574	"none"	"T22D"
"hsa-miR-1180-3p"	41.0845217543629	-0.197255684027101	0.224795767032648	-0.877488427077246	0.380221402039991	0.552827263351508	"none"	"T22D"
"hsa-miR-297"	1.65359547306623	-0.713483681125208	0.813824729057121	-0.876704351257345	0.3806472427381	0.553051664377682	"none"	"T22D"
"hsa-miR-6875-5p"	2.20752084075044	-0.700500342775911	0.799970142133325	-0.875658110073767	0.381215924541721	0.553483134919092	"none"	"T22D"
"hsa-miR-29b-3p"	134.385085427806	-0.209558454969812	0.23963366899365	-0.874495040074545	0.381848720144272	0.554007010636668	"none"	"T22D"
"hsa-miR-4652-3p"	18.4918079706938	0.139346979308506	0.159591559077766	0.873147553127199	0.382582657307623	0.554356160949703	"none"	"T22D"
"hsa-miR-518a-3p"	1.32706414331032	-0.643488295315766	0.737204225873932	-0.872876568976434	0.382730358897271	0.554356160949703	"none"	"T22D"
"hsa-miR-618"	7.29632754934431	-0.290768776334478	0.333238423276177	-0.872554771673189	0.382905801893094	0.554356160949703	"none"	"T22D"
"hsa-miR-6884-3p"	1.87644862902411	-0.711724604657785	0.818346841126164	-0.869710211966296	0.384458790102799	0.556209201306394	"none"	"T22D"
"hsa-miR-330-3p"	15.0016049608555	0.138097300993928	0.159203142263373	0.867428236846426	0.385707416036787	0.557224118061656	"none"	"T22D"
"hsa-miR-6512-5p"	1.39325505690239	-0.707579572287508	0.815553829683723	-0.867606216210046	0.385609942279404	0.557224118061656	"none"	"T22D"
"hsa-miR-3667-5p"	2.76887895412566	0.530452191415822	0.612801951729549	0.865617659863343	0.386699867841558	0.558003365181818	"none"	"T22D"
"hsa-miR-614"	1.81278866612973	-0.751814732934414	0.86870322744762	-0.865444848344075	0.386794674343018	0.558003365181818	"none"	"T22D"
"hsa-miR-32-5p"	242.386623971662	-0.184741329938153	0.213961421073699	-0.86343289837526	0.387899497968601	0.55847207847323	"none"	"T22D"
"hsa-miR-3689b-3p"	11.9625985216068	0.358212917451781	0.41514760872823	0.862856752443153	0.38821623128036	0.55847207847323	"none"	"T22D"
